,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
14196,14055,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14197,14056,288,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14198,14057,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14199,14058,304,LowSeason,[2-3],Standard,[160-260],[1-1],False
14200,5879,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14201,14059,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14202,14060,302,LowSeason,[2-3],Nonref,[260-360],[3-4],True
14203,14061,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14204,14062,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14205,14063,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14206,14064,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14207,14065,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14208,14066,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14209,14067,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14210,14068,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14211,14069,302,LowSeason,[2-3],Nonref,[260-360],[3-4],True
14212,5928,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14213,14070,325,LowSeason,[0-1],Nonref,[260-360],[3-4],True
14214,14071,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14215,14072,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14216,14073,299,LowSeason,[4-7],Standard,[260-360],[3-4],False
14217,7899,130,OffSeason,[8-inf],Standard,[160-260],[2-2],True
14218,14074,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14219,14075,393,LowSeason,[0-1],Standard,[260-360],[5-inf],True
14220,14076,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14221,14077,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14222,14078,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
14223,14079,296,LowSeason,[0-1],Standard,[160-260],[2-2],False
14224,14080,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14225,14081,276,LowSeason,[2-3],Nonref,[160-260],[2-2],False
14226,6635,408,LowSeason,[4-7],Nonref,[0-160],[2-2],True
14227,7736,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14228,706,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14229,14082,171,LowSeason,[4-7],Nonref,[160-260],[3-4],True
14230,14083,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
14231,14084,679,LowSeason,[2-3],Standard,[260-360],[2-2],True
14232,14085,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14233,14086,50,LowSeason,[4-7],Standard,[160-260],[3-4],False
14234,14087,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14235,14088,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14236,14089,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14237,14090,303,LowSeason,[0-1],Standard,[260-360],[3-4],False
14238,14092,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14239,14093,270,LowSeason,[2-3],Standard,[160-260],[5-inf],False
14240,7566,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14241,14094,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14242,14095,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14243,14096,171,LowSeason,[4-7],Nonref,[160-260],[3-4],True
14244,14097,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
14245,14098,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14246,14099,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14247,14100,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14248,14101,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14249,14102,288,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14250,14103,318,LowSeason,[2-3],Nonref,[260-360],[2-2],True
14251,14104,168,OffSeason,[4-7],Standard,[0-160],[2-2],True
14252,14105,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14253,14106,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14254,14108,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14255,14109,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14256,14110,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14257,14111,414,LowSeason,[0-1],Nonref,[260-360],[2-2],True
14258,14112,275,LowSeason,[4-7],Standard,[260-360],[2-2],True
14259,14113,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14260,14114,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14261,14115,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14262,14116,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14263,14117,265,LowSeason,[2-3],Standard,[260-360],[3-4],True
14264,14119,275,LowSeason,[4-7],Standard,[260-360],[2-2],True
14265,14120,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14266,14121,146,LowSeason,[2-3],Nonref,[160-260],[2-2],True
14267,14122,279,LowSeason,[2-3],Standard,[260-360],[3-4],False
14268,14123,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14269,14124,415,OffSeason,[4-7],Standard,[260-360],[2-2],False
14270,14125,268,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14271,14125,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14272,14126,288,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14273,14127,299,LowSeason,[4-7],Standard,[260-360],[3-4],False
14274,14128,288,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14275,13211,439,OffSeason,[0-1],Standard,[260-360],[5-inf],False
14276,14129,72,OffSeason,[2-3],Standard,[260-360],[5-inf],False
14277,3336,288,LowSeason,[0-1],Nonref,[160-260],[3-4],True
14278,14130,390,LowSeason,[4-7],Standard,[160-260],[1-1],True
14279,14131,425,LowSeason,[0-1],Nonref,[160-260],[5-inf],False
14280,14132,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
14281,5693,322,LowSeason,[0-1],Standard,[160-260],[5-inf],False
14282,14133,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14283,14134,421,LowSeason,[2-3],Nonref,[260-360],[1-1],True
14284,14135,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14285,14136,254,LowSeason,[0-1],Standard,[160-260],[3-4],False
14286,14137,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14287,14138,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14288,14139,276,LowSeason,[2-3],Nonref,[160-260],[2-2],False
14289,14140,268,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
14290,14142,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14291,14143,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14292,14144,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14293,14145,166,OffSeason,[2-3],Standard,[260-360],[2-2],False
14294,14146,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14295,14147,310,LowSeason,[2-3],Nonref,[0-160],[2-2],False
14296,14148,210,LowSeason,[2-3],Nonref,[160-260],[3-4],True
14297,14149,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14298,14150,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14299,14151,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14300,14152,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14301,14153,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14302,14154,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14303,14155,228,LowSeason,[4-7],Standard,[160-260],[5-inf],False
14304,14156,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14305,8480,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14306,14157,252,LowSeason,[2-3],Standard,[160-260],[3-4],False
14307,12688,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14308,14158,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14309,14159,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14310,14160,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14311,14162,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14312,14163,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14313,14164,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14314,12805,390,LowSeason,[4-7],Standard,[160-260],[1-1],True
14315,14165,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14316,14166,207,LowSeason,[4-7],Standard,[260-360],[5-inf],False
14317,14167,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14318,14168,387,LowSeason,[2-3],Standard,[160-260],[1-1],True
14319,14169,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14320,14170,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14321,14171,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14322,14172,50,LowSeason,[4-7],Standard,[160-260],[3-4],False
14323,14173,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14324,14174,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14325,14175,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14326,14176,103,LowSeason,[4-7],Standard,[260-360],[5-inf],True
14327,14177,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14328,14178,278,LowSeason,[2-3],Standard,[0-160],[2-2],True
14329,14180,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14330,14181,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14331,14182,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14332,14183,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14333,14034,158,LowSeason,[8-inf],Standard,[160-260],[2-2],False
14334,14184,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14335,14185,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14336,14186,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14337,14187,50,LowSeason,[4-7],Standard,[160-260],[3-4],False
14338,14188,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14339,14189,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14340,14190,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14341,14191,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14342,14192,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14343,14193,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14344,14194,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14345,8183,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14346,14195,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14347,14196,679,LowSeason,[2-3],Standard,[260-360],[2-2],True
14348,14197,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14349,14198,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14350,14199,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14351,14200,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14352,14201,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14353,14202,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14354,14203,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14355,14204,433,LowSeason,[0-1],Standard,[0-160],[2-2],False
14356,14205,290,LowSeason,[4-7],Standard,[0-160],[2-2],False
14357,14206,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
14358,14207,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14359,14208,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14360,14209,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14361,14210,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14362,14211,323,LowSeason,[0-1],Standard,[260-360],[3-4],True
14363,14212,684,LowSeason,[0-1],Standard,[260-360],[2-2],True
14364,706,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14365,14213,278,LowSeason,[2-3],Standard,[0-160],[2-2],True
14366,14214,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14367,14214,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14368,14214,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14369,14214,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14370,14215,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14371,14216,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14372,14217,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14373,14218,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14374,14219,674,LowSeason,[2-3],Standard,[260-360],[1-1],True
14375,14220,265,LowSeason,[2-3],Standard,[260-360],[3-4],True
14376,14221,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
14377,14222,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14378,14223,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14379,14224,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14380,14225,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14381,14226,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14382,14227,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14383,12516,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14384,14228,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14385,14229,780,OffSeason,[8-inf],Standard,[260-360],[5-inf],False
14386,14230,375,LowSeason,[0-1],Standard,[160-260],[2-2],True
14387,14231,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14388,14232,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14389,14233,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14390,14234,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14391,14235,166,OffSeason,[2-3],Standard,[260-360],[2-2],False
14392,13807,198,LowSeason,[4-7],Standard,[160-260],[1-1],False
14393,14236,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
14394,14237,299,LowSeason,[4-7],Standard,[260-360],[3-4],False
14395,14238,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14396,14239,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14397,12680,654,LowSeason,[0-1],Standard,[260-360],[5-inf],False
14398,14240,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
14399,14241,181,LowSeason,[2-3],Standard,[260-360],[5-inf],False
14400,14243,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14401,14246,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14402,14247,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14403,14248,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
14404,14249,243,LowSeason,[4-7],Standard,[260-360],[3-4],True
14405,14250,278,LowSeason,[2-3],Standard,[0-160],[2-2],True
14406,14250,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14407,14251,265,LowSeason,[2-3],Standard,[260-360],[3-4],True
14408,14252,396,LowSeason,[2-3],Standard,[0-160],[1-1],False
14409,14253,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14410,14254,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14411,14255,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14412,14256,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
14413,14257,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14414,14259,684,LowSeason,[0-1],Standard,[260-360],[2-2],True
14415,8487,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14416,14260,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14417,14261,654,LowSeason,[0-1],Standard,[260-360],[5-inf],False
14418,14262,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14419,14263,278,LowSeason,[2-3],Standard,[0-160],[2-2],True
14420,14264,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14421,14265,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14422,14268,265,LowSeason,[2-3],Standard,[260-360],[3-4],True
14423,14269,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14424,14270,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14425,14271,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14426,14272,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14427,14273,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14428,14274,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14429,14275,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14430,10946,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14431,5137,198,LowSeason,[4-7],Standard,[160-260],[1-1],False
14432,14276,254,LowSeason,[0-1],Standard,[160-260],[3-4],False
14433,14277,266,OffSeason,[0-1],Standard,[160-260],[2-2],False
14434,14278,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14435,14279,265,LowSeason,[2-3],Standard,[260-360],[3-4],True
14436,14280,296,LowSeason,[0-1],Standard,[160-260],[2-2],False
14437,14281,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14438,14282,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14439,14283,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
14440,14284,781,LowSeason,[2-3],Standard,[0-160],[3-4],True
14441,14285,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14442,14286,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14443,14151,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14444,14287,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14445,14288,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14446,14289,679,LowSeason,[2-3],Standard,[260-360],[2-2],True
14447,3336,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14448,14291,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14449,14292,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14450,14293,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14451,14294,50,LowSeason,[4-7],Standard,[160-260],[3-4],False
14452,14295,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14453,14296,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14454,14298,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14455,14299,149,LowSeason,[2-3],Standard,[260-360],[5-inf],True
14456,14300,387,LowSeason,[2-3],Standard,[160-260],[1-1],True
14457,14301,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14458,14302,305,LowSeason,[0-1],Standard,[160-260],[3-4],True
14459,14303,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14460,14304,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14461,14305,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14462,14306,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14463,14307,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14464,14308,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14465,14309,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14466,14310,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14467,14311,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14468,14312,679,LowSeason,[2-3],Standard,[260-360],[2-2],True
14469,14313,227,LowSeason,[4-7],Standard,[160-260],[2-2],False
14470,14314,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
14471,14316,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14472,14317,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14473,14318,683,OffSeason,[2-3],Standard,[260-360],[1-1],False
14474,14319,424,LowSeason,[2-3],Standard,[0-160],[2-2],False
14475,14320,97,OffSeason,[8-inf],Standard,[160-260],[3-4],True
14476,14321,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14477,14322,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14478,14323,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14479,14324,29,OffSeason,[4-7],Standard,[260-360],[3-4],False
14480,14326,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14481,14328,241,LowSeason,[2-3],Standard,[160-260],[2-2],False
14482,14329,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14483,14330,254,LowSeason,[0-1],Standard,[160-260],[3-4],False
14484,14331,92,OffSeason,[2-3],Standard,[0-160],[2-2],False
14485,14332,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14486,14333,415,OffSeason,[4-7],Standard,[260-360],[2-2],False
14487,14334,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
14488,14335,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14489,14336,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
14490,14337,195,LowSeason,[4-7],Standard,[160-260],[2-2],True
14491,14338,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14492,14339,103,LowSeason,[4-7],Standard,[260-360],[5-inf],True
14493,14340,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
14494,5693,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14495,14341,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14496,14342,712,OffSeason,[2-3],Standard,[0-160],[3-4],True
14497,14342,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14498,14343,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14499,14116,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14500,14096,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14501,14344,278,LowSeason,[2-3],Standard,[0-160],[2-2],True
14502,14345,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14503,10835,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14504,14346,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
14505,14347,366,OffSeason,[8-inf],Standard,[160-260],[1-1],True
14506,14348,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14507,14349,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
14508,14350,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
14509,14351,130,OffSeason,[8-inf],Standard,[160-260],[2-2],True
14510,14352,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
14511,14353,366,OffSeason,[8-inf],Standard,[160-260],[1-1],True
14512,14354,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
14513,14355,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14514,14356,35,OffSeason,[2-3],Standard,[260-360],[3-4],False
14515,14357,761,OffSeason,[4-7],Standard,[0-160],[3-4],False
14516,14358,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14517,14359,439,OffSeason,[0-1],Standard,[260-360],[5-inf],False
14518,14360,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
14519,14361,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
14520,13789,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14521,14362,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
14522,14363,180,OffSeason,[0-1],Standard,[160-260],[3-4],True
14523,11789,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
14524,4063,415,OffSeason,[4-7],Standard,[260-360],[2-2],False
14525,14366,130,OffSeason,[8-inf],Standard,[160-260],[2-2],True
